id;;quizzes;;solutions;;cules;;difficulty;;
1382,..7.5...4.8.4.1...9.38.....36.5.8.4.....3...5.....4.9.6..7..43.7.........39....67,127953684586471923943862571361598742294637815875124396652719438718346259439285167,27,2.7;
1385,..69.........265...821...7657....3..3...1...5.....38......7...24658..............,756948123134726589982135476571289364348617295629453817893571642465892731217364958,24,2.2;
1389,.....5..2..6.71..3.8..2....5......4...1...8.9..92...16.1.947...........56.7......,193865472256471983784329651562198347431756829879234516315947268948612735627583194,24,3.0;
1390,29..1...76.8........7.....8....51........641.8....7..6935........62........9..8..,293618547658749321147532968362451789579826413814397256935184672486273195721965834,23,3.7;
1392,..7....2........17.52...9.3..1...48.6...1.3...2.49..5.....36..4...8.....73..4.8..,917354628463982517852761943571623489694518372328497156285136794146879235739245861,26,2.5;
1396,52....6.9.....2...148...2..76....9.5.5...3..2.....4.6.6...2.3..9.......7...71....,527138649396452871148967253764281935859673412213594768671825394985346127432719586,25,2.1;
1397,....2.....8.4..5....29.64.3.....92.5.7......82...4.97.9..3..8.......5...4...6...9,394528617786431592512976483143789265679152348258643971927314856861295734435867129,25,3.3;
1399,..78........1...2.4.67.........3...4..4.528..97........2...9.6..9...1..7..8....3.,257893416839164725416725389581637294364952871972418653725349168693281547148576932,23,2.2;
1400,4...51......3..692..........91......6......59.....728....2.89...3.5.....7.....8.6,426951378517384692983726514291845763678132459345697281164278935832569147759413826,23,2.4;
1402,.3.......4..6.23...7......62.9....17......5......57.28...89...134........9..2..8.,936741852415682379872935146259368417784219563163457928527894631348176295691523784,24,3.1;
1405,...8.7....2..41..9......7......6...1.4.13..8...3.......963...5..3..8..4..8...9...,314897526527641839968253714852764391649135287173928465496372158731586942285419673,23,5.7;
1415,5...1.9.3.4..6.2.5....5............216.2......786....4.3.7..1....9..85.6.........,587412963341967285692853741954381672163274859278695314435726198729148536816539427,24,2.4;
1416,..25...41..63..8.......6..9.......3.28.13.4..4..79....92.........8.61.....5.4....,392578641146329875857416329571684932289135467463792158924853716738261594615947283,25,2.4;
1419,...4.6.5..84....1.5..7..8..3....76.2..6..3.7....1....3.......9.7..8..5..4...5..2.,137486259984235716562719834319547682846923175275168943651372498723894561498651327,25,2.3;
1420,4......51.3.......1...2.7.....6..27.6.9.......74.3..9...236..84....4.3..8..5.7...,426973851537186429198425736351694278689752143274831695712369584965248317843517962,26,2.9;
1422,..7.548.......6........31....4....5.692.....1.75....4.3....76.....8..7.5....2...3,267154839913786524548293167834971256692548371175362948359417682426839715781625493,24,2.2;
1424,8.2.....7.7.8.4..2.9...6.8..1..7....6....89...3..9.......4.72....13.....3......46,862539417573814692194726385419273568657148923238695174986457231741362859325981746,25,2.2;
1428,1...243.668......2......8....4....19.73.......9...6..........7.....41......63.2..,157824396689753142432169857564382719873915624291476538316298475728541963945637281,22,2.4;
1431,.769...4....4...36.....3.1..3......5..7.1......9.8..6...15..4...6...4...9.8......,376951842215478936894263517632749185487615329159382764721536498563894271948127653,23,2.2;
1432,.5.....927..........194...8.....9.8..3.6...4..984..2.1...716.....48...75.........,856173492749268153321945768415329687237681549698457231583716924164892375972534816,25,4.2;
1435,...1..6......4..7.9.68..12.8...7.9....54...8........6.62.......3......92..8...54.,487132659512649378936857124843276915165493287279518463624985731351764892798321546,24,2.5;
1439,......4199........7.65.......2.8...56..2.18.......7.....5.32...13......6..76...5.,523876419981423567746519382312984675679251834854367921465132798138795246297648153,24,2.2;
1441,...9....8..4..79......3167..6....4..723....8..1.5....6.......3.....9.74.8.1......,137946258684257913295831674569183427723469185418572396946715832352698741871324569,24,2.5;
1446,..648.1...9.6...8....7...5.7.5..2.36.....57.8...........7......91....5..84.......,576489123291653487438721659785142936324965718169837245657314892913278564842596371,23,2.1;
1448,84....59....4.....6.7.8.........713..3..5...9...16.....6529..43.....4.2...2......,843721596519436872627589314256947138731852469984163257165298743378614925492375681,25,4.5;
1453,14.2..75......46.9..2.....44..78......95.3...5.....9..8....537....9......5..6....,143296758785134629962857134431789265629543817578621943896415372314972586257368491,25,2.3;
1455,........77..5.3.8..298....5.1.......45..8.3.6...46..1.5......9.....3.4..8..7.1...,385612947741593682629874135916325874457189326238467519563248791172936458894751263,25,5.2;
1461,7....1.6..32...5.....9...3.4.82...........2.9..5....4....8.63..1..3.9....4...2.1.,794531862832674591516928437468297153371465289925183746259816374187349625643752918,24,4.4;
1466,....2.1..9...1.657..........7.....2.6.....3....2963.....74.29...4.....81.....6.3.,463725198928314657751698243379841526684257319512963874137482965246539781895176432,24,2.3;
1476,4....17......5.......234..6.9....6.8...5......538..9.18....94....91......6...2...,425961783936758214781234596297413658148596327653827941812679435379145862564382179,24,3.2;
1484,....5914...8....2.....4....23..67..569..2.3...57.......4..3.7.2..5...9.....6.....,362859147418376529579241638234967815691528374857413296946135782125784963783692451,25,2.6;
1489,174.....63...6.7....5..3.4....3..9.8..685...7.....2......2.....6.7...2......4..39,174528396329164785865793142451376928236859417798412563943285671687931254512647839,25,4.7;
1493,..9....7..4..1.3.....6...92...92.7.8.95...4..8......1...72...6..538......8......1,139582674246719385578643192361924758795168423824357916417235869653891247982476531,25,2.1;
1494,......5..63......4..5.6...74....9....21.87.......3.8.2.4....7....75..9....2.91...,274318569638975214915462387483259176521687493796134852149826735867543921352791648,24,2.6;
1495,5....83...1.65...7..........3589..2........8.27.3...5..93..........632...6..4...8,529478361314652897687139542135894726946725183278316459493287615851963274762541938,25,3.0;
1497,...3..54.....6.27...8...3.......9....23....17.5.4...2.5...8......7..1.6.4.6......,692317548345968271178245396764129853923856417851473629519684732287531964436792185,23,3.4;
1501,25.........76.....6.9..7..45.6...2...938....1........6....8..1..78.64....45.3...9,251498763487653192639217854516349278793826541824571936362985417978164325145732689,26,2.5;
1504,........7.....29.61........53..1.6..49.28..1.....75..98.......2.1..5.8....64.....,928563147375142986164897235532914678497286513681375429849631752213759864756428391,24,2.4;
1505,..1.....47...2..1343...5.7...7...84...89....2...35....6...9.......1.27.........9.,951673284786429513432815679397261845568947132124358967615794328849132756273586491,24,3.4;
1506,6....8.1...5.....38..4..2....9....6.....7....7...3.9.2.....58...2....75..1..94...,673258419245917683891463275139842567452679138786531942367125894924386751518794326,23,2.9;
1509,..89.51.67..3...5...2........3...8....764...1.9..3....1.9..............4....8..62,438975126716328459952416378643152897587649231291837645129764583865293714374581962,23,2.5;
1512,9......8.7..6.3.......1...7.....73.8..3..1.5.4.....1..3..4..6...6...9....9...541.,931574286785623941246918537159247368623891754478356129317482695564139872892765413,24,4.0;
1516,95...2....36....5.........81.3...4..42..9..7........12.6.3.7........6.4.3.21..9..,958762134236814759714539628183275496425691873697483512569347281871926345342158967,25,2.1;
1519,.9.5.......4..867.......4..8.64.2..75.1.7..6....8..2....8.4....7...815..........2,697524318254138679183697425836412957521379864479856231318245796762981543945763182,25,2.6;
1520,2..9..4...1.7....2.4....9.5..653..8..2....1.......6...47...16........8...5......9,265913478819754362743862915196537284527489136384126597478291653932675841651348729,23,4.9;
1521,...2..9..49.8..17...6.....5.....4.2.5..98......47.2...15......6..3........2.187.4,371245968495863172286179435819634527527981643634752819158427396743596281962318754,26,2.2;
1525,.......12..48........16...83..6.5....4..2.3...1..9..2.8...5.....9...8...7.24...9.,986543712154872963273169458327685149549721386618394527861957234495238671732416895,24,3.8;
1536,.2....3.......7....71.5.9.4.927.4....5..3..78....1......6..1..3...3..7...8.....2.,925486317438197562671253984892764135154932678367815249746521893219348756583679421,24,4.0;
1538,...8.......4....1..8..4..2...5.7.9..76.9.8..5..32.5.7..71..3...5........2..5.14..,157832694324659718689147523815374962762918345493265871971483256548726139236591487,26,2.8;
1539,9....5.4..3...1..5.1.9....8..7.6..84.94.13.5....4...2..........7..6...3.....58...,972835641638741295415926378327569184894213756156487923543172869781694532269358417,25,3.0;
1540,....4......9..6...5....1.....8.9..15..62...4.4.....2.6.671..3..31......7...9.3.2.,621549873749386152583721469238694715176235948495817236967152384312468597854973621,25,3.1;
1542,.89.7......7..5.9.1..2.9.6...........6.1..43.....2...52....3..6...8.2.59..86....3,689371524327465198154289367842536971765198432913724685271953846436812759598647213,26,2.5;
1546,43......1....3.5...216.....3....84...6.4...1.57....2.88......7..9.2...4......715.,435782691689134527721659384312578469968423715574916238856341972197265843243897156,26,2.9;
1560,4..8...9.7..92.........43....4.68...25....1....92......6.78..1....6..5.......3.89,412836795735921846698574321374168952256349178189257463963785214841692537527413689,25,2.7;
1565,.......1.....3...6.347.8.....1....92.5.1...3..7......556.9......4351.9.......7...,726459813895231476134768259381645792459172638672893145567984321243516987918327564,24,3.3;
1571,..6.8..9..9...738..4...5.7.....5.13.2.4............9.7..58......6....8...7.2.6...,726381495591427386348965271987652134214739658653148927135894762462573819879216543,24,3.4;
1572,.69....2823..7.......1.....8.....4.36.............9.8118.3..7.2....4...5....1.6..,769534128231876549548192376895721463612483957473659281184365792326947815957218634,24,2.3;
1575,9.7.1......3...4......78.91........9...256....2...1..583...75..7...8..1.4....3...,967412853183569472245378691518734269379256148624891735831947526792685314456123987,25,2.4;
1576,........77..9382.55..1...9.......9716..5.2..8.3..195...2.3.......6..58..8......2.,392654187761938245548127396285463971619572438437819562124386759976245813853791624,28,2.2;
1580,1.....3..........5..41.7...3.9.85.72.5.2.........61.8.9.6.2..............489..6..,182596347673842915594137268369485172851279436427361589916724853235618794748953621,24,2.5;
1588,...2.18..8..56.2........693..2.46.5.7..1...26......3...596.7...2.6...17..........,367291845894563217521478693932846751748135926615729384159687432286354179473912568,27,2.5;
1593,...34..5........8...35.6..4..76......12..45.78....3..2.9.....2..4..........7...96,279348651465217389183596274937652148612984537854173962791465823346829715528731496,24,2.1;
1598,..........3..15..6.2.83...44......27......9...8.4...3..53..8...2.1..4.7.8......9.,618247359734915286529836714495683127376152948182479635953728461261594873847361592,24,3.0;
1600,.....2.......9.43634....95....7.4.1.8..3....7..3....9.1.......3.2.....7.7....82..,659432781287195436341876952962784315814359627573621894198247563425963178736518249,24,2.1;
1603,....94.86..68.....3.........74...5...3..2.1.......7.6...73.14.2.18......4....9.7.,152794386746813925389265714274136598635928147891547263967381452518472639423659871,25,3.3;
1605,.1.8..67...3.7....8...43...1........36....2.5.98...3.16.271...............96.48..,514829673923176458876543129145362987367981245298457361632718594481295736759634812,26,3.0;
1606,.8.9.....9.6..35..51.....7..2..6..3.6.....71...132.8....46..1.7...54.9.........6.,483957621976213548512486379829761435635894712741325896294638157167542983358179264,27,2.1;
1608,...5........49...5.7..2.64.......4..28.....7.5.3....16..9.37..1.2.........6..1.2.,864573192312496785975128643697312458281645379543789216459237861128964537736851924,24,3.2;
1613,...6...32........5.9..12..42....5..9...2...6..6...9...4.1.3.....8..9.1....7.....8,178654932642973815395812674213765489859241367764389251421538796586497123937126548,23,3.5;
1616,.6.1.3..58......6....6..42..9.....3...83..9.7....7...85...2..7....7.....9.6...35.,269143785845297163317658429794581236158362947623479518531926874482735691976814352,25,2.9;
1620,.....74..........6.8....91..3.29.6.....4.1.73..1.6.5..29..7....7..5........6...24,619857432374912856582346917837295641965481273421763598296174385743528169158639724,25,3.4;
1625,...8..7.....4...8.....7541..92......8.43.7...3...5......7.....8.4.7.9.....8.6.53.,431896725275431689689275413792648351854317296316952874167523948543789162928164537,25,3.1;
1628,.1.4.....6....32....8..1..5.6..3..8..3..57.2.9........1..86.9.4.........34.......,513426798697583241428791365761234589834957126952618473175862934289345617346179852,23,2.1;
1635,8..53......1.27.8..6....4.....84.26.6.......9..9..2....48......7.64.1...........5,872534196491627583365918472537849261624175839189362754948253617756491328213786945,24,2.2;
1641,.....9......4...81...16...2.6....41.7..3..9..5......26.98.4.........5.4...2..3...,126589734975432681834167592263958417741326958589714326398641275617295843452873169,23,2.3;
1642,...3...9.....46.8.6..2..5.44...81..6.8........95.7...8..9..23....4....25......4..,248315697953746182617298534432981756786524913195673248869452371374169825521837469,25,2.3;
1643,8.6...7...5.4...82.7...53..4...9..5.3..2........643..1..23.9...7.......6..5.8....,816932745953471682274865319468197253391258467527643891642319578789524136135786924,26,3.1;
1654,...6.719..1......8..7.3..6...34...7.1...9....6...2.8....9..1.4..6.5.....4...8....,238657194516942738947138562823415976175896423694723851789261345361574289452389617,24,2.1;
1658,.7...6..3........84.32..6...9....1....76...9.2....1..5......43.3469...1...2.6....,571486923629513748483279651895732164137645892264891375958127436346958217712364589,25,2.3;
1659,.21.8......4..937.3...56...1.2.3.....6...7..........9..36...8..2.........8.2...69,721384956654129378398756412172935684869417235543862791936541827217698543485273169,24,2.7;
1662,7.....9..46..7......139...55...........1...82.2...8..71......53...7....4..3.64...,735841926469275138281396745518427369376159482924638517147982653652713894893564271,24,2.4;
1665,2...8.9..85....26........1..489..3..5..36..9..9..7......74...2..........6...3.8..,274681935851793264963245718748912356512368497396574182187459623439826571625137849,24,5.2;
1666,...9...6....4.52..7.42..........137.567...4..........5.51.9..2..8..26...........8,215937864896415237734268159928541376567389412143672985651894723389726541472153698,24,3.0;
1674,...531.4.8......6.....8.9.1.693......146.........9....5.....2...9..5.......2..48.,926531748871942563453786921269315874714628359385497612548173296692854137137269485,23,2.9;
1676,1....7...3..9...........5.6....39....64.....7.1....2......16..85.......4.825...3.,125687943346951872897342516258739461964125387713468295439216758571893624682574139,22,2.4;
1677,.8....16..5.....2...7.9.4.....9.2..66...71....21.658.9.6.......5..2.......9.14..2,983427165456183927217596438835942716694871253721365849162758394548239671379614582,27,3.8;
1679,.6...9.....5..7.8.2748.3.......1.95...1...6.77.......26..4..........1..63.259....,863149725195267384274853169436712958521984637789635412617428593958371246342596871,26,4.0;
1684,..4.....96.52...1.1.....24.....86.9...25.....5.3....67..19.3.7..4..6.......12....,724851639695234718138679245417386592962517483583492167251943876849765321376128954,26,2.4;
1693,.....83.....1...6.....47.9181..2...3.63.1......5.......7.5...26...7..9..63......8,721968345349152867586347291817629453263415789495873612978534126152786934634291578,25,3.0;
1694,4.8....5..21.6....65...81.....4..5.97..2.9..1.9..1..4.24...1.8.......63.....3....,478192356321567498659348127162483579734259861895716243243671985917825634586934712,27,3.1;
1695,3.........6.25....9......68...7..2....1.3.....328...761.......564............4.13,318496752764258391925173468896715234471632589532849176189327645643581927257964813,23,2.1;
1696,21...7.........9..3....4.725.1.......7.5.2..1.3..8......6...3.9...4...65..98....7,215397648467258913398614572581743296974562831632981754746125389823479165159836427,25,3.5;
1697,...8....57...4.96112..7.....6..........2...84.....86.3.....954.6.17......93......,436891725785342961129576438368417259957263184214958673872139546641785392593624817,25,3.8;
1699,8.....3.....98..6.261..3..4..........9.2.....5....16.3..4...1..3..5.42......7...8,879146352435982761261753984713465829698237415542891673954628137387514296126379548,24,2.5;
1700,.3.2.4...6.9.5...3....8....4217.8..6...4.....75.............64........2....3.2571,538264197649157283217983465421738956986415732753629814392571648175846329864392571,25,2.1;
1707,1....8.9....5..2......4...15...73..963............5.383.9....5..8.....27...6.4...,124738695973516284865942371548273169637189542291465738319827456486351927752694813,24,3.0;
1712,......8....6..4.7...8.27..38.75.....4.2..8..13........2.4..1.8.............76.51.,729153846136894275548627193897516432462378951315249768254931687671485329983762514,24,3.9;
1716,3...658.......4..........39.7.6...4.....79..62.64.......8......6.7.5..2..1..93...,341965872792384165865127439179632548483579216256418793928746351637851924514293687,24,2.3;
1720,168.......2..8........39.2.........964.....53...65.7..9...4...7..2...3.4..73.....,168274935329586471754139826875423169641798253293651748936842517512967384487315692,24,3.4;
1721,...1.....9.8.6..25.2....7....3.4..7....3.........86.126..7....8..9......8...2.96.,564172893978463125321859746183245679296317584745986312652791438419638257837524961,24,2.7;
1724,2...7...1..634.....38..2..5......73..12.....4..9..6..86.1.2........5.4.....8....7,294675381156348279738912645865491732312587964479236518641729853987153426523864197,25,2.6;
1725,.....2..........866.9.7.2.......43.7.56..1..22...........9..1..9.3.85.....7.6.8..,185642793372519486649378251891254367756831942234796518468927135923185674517463829,24,2.9;
1727,59...8..14..26......3.4.7....84..1.2..5...9.....3.......78..65.3.45....8....2....,596738421471265839283941765938456172645172983712389546127893654364517298859624317,26,2.3;
1731,2..9.....1.7..........78........7.8.7..3.1.52....4.1.3..86......2..597.......2..1,285963417167425398934178265513297684746381952892546173378614529421859736659732841,24,2.3;
1734,.....62....29...3..6.8...17....3.7.64........1..7..42......1..9..3......82....16.,971346258582917634364825917258134796437692581196758423645281379713569842829473165,24,2.4;
1740,1....9.......4..8..2631.........315.........3.4....97.5..69.....3.1.2..4.7.......,183759426795246381426318795967423158251987643348561972512694837839172564674835219,23,4.2;
1742,.87.2..........79.2..9....6.....4923...2..1.8...3...7........5...34.9...6.5..3.8.,987126534361548792254937816518674923736295148492381675149862357873459261625713489,25,2.2;
1748,.....395.........2.9..8.7..1.7..6......49......97....4..26....15.......3.3..5..6.,276143958815967342493582716147326895628495137359718624982634571561279483734851269,23,3.9;
1752,.2..4..96....71..4..59...37.4.1.7.....68...71.....3...5..43.....8.....5.379......,723548196698371524415926837842197365936854271157263948561432789284719653379685412,27,3.2;
1763,8.65..2.4.....3.5...3..9.....2.........76........4.71.3...9.....5........79..832.,896517234147623958523489167712835649934761582685942713361294875258376491479158326,23,3.2;
1765,..7....1.85.......1.6..94..7.32.5....6.7...8.....3.6....54..8......1.2..6...2..3.,347652918859147326126389457783265149462791583591834672235476891978513264614928735,25,3.5;
1766,...716.3...4..2......5....8....79.....58...9.83......2.4.3.7..1..6.9..5........2.,528716439314982675697534218261479583475823196839165742942357861786291354153648927,24,3.5;
1768,..2.....94.7...3...3.7.2...7..9...8.8...1..5..96.4.......8.9..518....7.......4...,612483579457691328938752641721965483843217956596348217274839165189526734365174892,24,2.1;
1770,32....6...8.7.....6...1.8245..1...4.8.4.........2.6...1.....98.2..83.1.........5.,329458671481762395657319824562183749814975236973246518146527983295834167738691452,25,3.6;
1772,35......1.6...5....9.1.4.8...6.41.......6..3..4..8.76......85.......9..2..9..6.4.,358697421164825973792134685936741258875962134241583769413278596687459312529316847,25,2.1;
1777,..2..5..9.......1..43.9.7.2....57....5..48....6....9......824...9....63........58,182475369976823514543196782321957846759648123864231975635782491298514637417369258,24,2.2;
1778,.6...........21....75..9.3..4.7968....94....3...............7..35.1....41..8.7...,461378295938521467275649138543796812829415673716283549682934751357162984194857326,23,2.4;
1783,.......7...1...8..74......6..5..9.6...82.79...3...1....6.3.2..44.7.1..........1..,896124375521763849743598216275839461618247953934651728169372584487915632352486197,23,3.3;
1788,4..35...8..6...39.........7.486.92...6...21.......7...9...2....85.1..........8.5.,479351628186274395325986417548619273763542189291837564914725836857163942632498751,24,2.8;
1791,8...416..2..9.....9......54..93......2....9.714.....36.....8.....1.2.37.4...6.5.9,853741692274956813916283754689372145325614987147895236792538461561429378438167529,27,2.7;
1792,...5...29..86...5.1....96....7.8..353.9.........72...8....5...4.3...1.8..94..85..,673514829948672351152839647217986435389145276465723198821357964536491782794268513,27,2.9;
1806,.....9.3...3.1....6.9.8.4..5.1.782...2..........29.875.7.....9........26..8.2.7..,782459631453612987619783452591378264827564319346291875274136598935847126168925743,26,2.2;
1809,127...4.6.5....7..3........4............9...8....751...65..8.7...1..9......4.26..,127583496856941723394627581418236957572194368639875142965318274241769835783452619,23,2.8;
1822,..2751....67..........48....9..72...176..38.4..34..9.........1.3.......6..1...7.3,832751469467239185915648372594872631176593824283416957759364218348127596621985743,26,2.5;
1825,......1.....96..53.3......8..17.5.6..52......3...98...28..5..1...96.....1..8...4.,627583194418962753935174628891745362752316489364298571283457916549621837176839245,25,3.6;
1826,.12...7.3.......6....78.4..94.1...28.........37.6.2..4...97.5....1..8..7.5.2.....,412569783837421965569783412945137628126845379378692154284976531691358247753214896,26,3.4;
1831,49...............9..18.2....4..8......39...1.....1.7.3..9..5.8..2.4....78...3.2..,497653821268741539531892476146387952753924618982516743619275384325468197874139265,23,2.9;
1832,....6...8936..5......7.....3..8....1.1.45...6.....27...98.4..5..5..28..........27,574269318936185472821734965342876591719453286685912734298647153157328649463591827,25,3.4;
1833,.1.........8.169....2...67......2.9.5.79..3.....54....6.5..3..4.7..6....3....8...,716329458458716923932854671184632597567981342293547816625193784871465239349278165,24,3.0;
1834,.85....6.....5........96.421....2..9..7.43.........6...3....8....62....1.5....4..,985427163624351987713896542148562739567943218392178654239614875476285391851739426,22,2.7;
1835,....7..43....1.56....4.....64.3......5876...2..7....1..9....28.7.2........4..81.7,215876943479213568863495721641352879958761432327984615196537284782149356534628197,26,3.2;
1837,.23..6...5...7..2..87.4......6.8...3.4.5..1...5.3..8..........9.3.8.97.2.........,923156487564978321187243965796481253348592176251367894872634519635819742419725638,24,2.1;
1838,...71........5....3.6.....813.4...........2.7.2..61.....78...4.8......952..9...3.,582713964974658321316294578138472659465389217729561483697835142843126795251947836,23,2.5;
1840,...2..85...5.7....8.6..51..3.7...49...4.1.......3..6...2.1.9...4......6....5..9..,143296857295871346876435129317658492564912783982347615728169534459783261631524978,24,2.8;
1841,2.....8.6..47....395..............54..9..42...37.2......2..74...6.4...8......19..,271935846684712593953846721826179354519364278437528619192687435765493182348251967,24,2.4;
1848,.1...8.25...4..........9..1..3..4..8.4...5.6...83.619...5....8.72.......1..9..4..,417638925859412376632579841263194758941785263578326194395241687724863519186957432,25,3.4;
1862,....691.....17...9......85.87.4.....1....3.........6..7..35.2..91........258.....,387569142542178369691234857876415923159623478234987615768351294913742586425896731,23,3.5;
1871,..1.58....7....5.2.3.1...9.....1..73.9.6............4.4..8......1..45...6.2..9...,241958367978436512536127894864512973793684125125793648457861239319245786682379451,23,2.9;
1876,.1.8....28.........9.4.6..1..36...751..2...4.7...43......174..3.....9.6..38......,617895432824731956395426781943618275186257349752943618569174823271389564438562197,26,2.1;
1878,....9...8.....56..1....6..2.5..2..1.....7132....6...89.98..3...4...8..6.52......7,365297148982145673174836592759328416846971325213654789698713254437582961521469837,26,3.6;
1880,..35....4.....9....2....3..7.94.....2.4......3..9.7..6....8.6.......1.279.7....83,893512764471639852526874391719468235264153978385927416132785649648391527957246183,24,2.8;
1883,......1.....27....913...4....1.8.........573..75..9...4.......16.7...58....3..9.2,726943158584271369913856427361784295849125736275639814432598671697412583158367942,24,2.6;
1887,.2....3..516..........1...8..7..3...4.....16....5..92...3..4.....28..6.5...3..8..,824795316516438792379612458297163584435289167168547923683954271942871635751326849,23,2.6;
1890,3...9...2.2...3....8....4.1..79...6.2....63.76..13.....9.........5..1..4....8..5.,371694582524813679986752431437928165218546397659137248792465813865371924143289756,24,2.7;
1891,8....6.7..9...51...3.....9...4..2..5..........85...6.1...3.....94.6....7...1..4.8,821936574496875132537214896314762985269581743785493621158347269942658317673129458,23,2.8;
1893,..8.5...23.....869...1..5...5...........7.6.3.42....9..9.54.........6.2....9...4.,978653412315427869426198537653819274189274653742365198297541386534786921861932745,23,2.4;
1899,..4..9..7...8..........24..7..9.1...1.....27.945.....642.....8...3..41....7.1..6.,854139627276845931319762458762981543138456279945327816421693785683574192597218364,25,2.7;
1901,...72.......1...4..96.....16.29......47...8.9..9....35..8.4.3.......3....1...7.54,431725986825169743796384521652938417347512869189476235578641392964253178213897654,25,2.2;
1902,..4..57.6.....7......9..42..2.........7....95.8..6......3.4.6521...7...38..3.....,934215786261487539578936421425793168617824395389561274793148652152679843846352917,24,2.2;
1903,.98.....64...1........59.1...9.....3...1..2..5...7...8...3.57...47.....29.36.....,198734526425816937736259814879562143364198275512473698281345769647981352953627481,24,2.1;
1905,6....5.827....3.9.......5......5..6.9..47.1..4.8......2...94......12.4....17.....,613945782754283691892617543137859264965472138428361975286594317379128456541736829,24,2.4;
1907,..7..2..3.9.3..6..6.......5...2..9..4.3.76.......8...15.......4.....1.7....63.1.8,857162493194358627632794815785213946413976582926485731571829364368541279249637158,24,2.4;
1910,...5.3...7.82.....293.........79..8.....253.1..1........7...2...2.1.8.941.....6..,614583729758269143293417865532791486469825371871634952947356218326178594185942637,25,2.6;
1912,...5.3.9..39..2..51.7...8..7.5.8......6.....8....4.6...2.7..1......64......1....3,862573491439812765157496832795681324346927518281345679924738156513264987678159243,24,3.7;
1918,......1.4.9...3......2.9.5.8.........5.7........6.83.123.............7..4...61.38,382576194594813672167249853823194567651732489749658321236487915918325746475961238,22,2.5;
1922,...8..3...417......8..3...9....8...2.5.64..1.9.3.....8...2.....4......8...9..76..,597821346341796825682534179174385962258649713963172458736218594415963287829457631,23,2.6;
1925,..76...4..16.....5....28....3...7..9...46..5.8.4.....63..9.1.68.........7..3....1,287695143916734285453128697635287419179463852824519376342951768561872934798346521,25,2.7;
1929,983........684.1.......2....1......6.9.4.5.8...2.61.......8.7.4...2.45..2...5..9.,983716452526849137471532869315978246697425381842361975159683724768294513234157698,26,3.3;
1932,...3.9........6.323...8.49..1..6...459........8.74.95..68......4.....7....9..85..,846329175971456832352187496217965384594813627683742951768534219435291768129678543,26,2.8;
1934,...8.....2....53.8......765..9......86..14......7.8.9......154...1.8..7.3.25.....,615873429297645318438129765179256834863914257524738196786391542951482673342567981,25,4.9;
1938,2..9.6..1.6......79..7...5.....35...8.....5...361.8..........327..........247...9,273956481465813927981724356147235698829647513536198274614589732798362145352471869,24,4.0;
1939,.48.....3.639..5..5...............827..4.13...1..5.......5...47...28.....5...6.2.,948165273263947518571832469435679182789421356612358794826513947197284635354796821,24,3.4;
1941,.....93....7....1..6...7..47.5.9......2..319...32.....4...2.......5....6.796...4.,214859367537462819968317254785196423642783195193245678456928731321574986879631542,24,3.1;
1954,....19....84..51.....8..7..........8.1..5...26..4.79...56....342..94...........9.,562719843784365129391824756475291368819653472623487915956178234237946581148532697,24,2.6;
1956,..7.....384..5..9.1.....2....67.9...7..1......1.....85..3.4...1...57....46.9.1...,697214853842357196135698274356789412784125639219463785573842961921576348468931527,25,2.3;
1959,..1......7.39...149...645..3.7....95....2.3.6.........6..8.1..........71.....59..,461753289753982614982164537327648195198527346546319728679831452235496871814275963,24,3.1;
1966,...64...........1.46..37..9.43........52..9....2...78.936..18.....5.....2....6..1,521649378379852614468137529843795162715268943692314785936421857184573296257986431,25,2.7;
1967,.....63...7......896..3.1.22....4.......12....8.567....3..28.1.52....8.3.1....7..,142896357375241698968735142296384571753912486481567239637428915524179863819653724,27,5.7;
1971,...85.......6...7..2...16............19.6.2.57459....8.....9...2.41......56.....4,167853492593624871428791653632485917819367245745912368381549726274136589956278134,24,3.5;
1974,.....7......3..659..46...7.2.583.1...73...5....1.4........2...59........3..1.84..,639257814127384659584691273295836147473912568861745932716429385948563721352178496,25,3.0;
1980,..5..376..1......2...8...5.......6..2......89.7..263.....2......3..6....4..18...5,825913764317654892649872153154398627263741589978526341581239476732465918496187235,23,2.3;
1985,.5.1........5....1.3....7.48....59...1..8....9...6..3...58...2...9..4.....27..4.9,758146293294537861631298754846375912513982647927461538475819326389624175162753489,24,2.9;
1987,2.4...9..8....3...5..9..8......7..48..6...7.......4..6.3.....6..7..1......854...1,264851937897423615513967824352679148146285793789134256431798562675312489928546371,23,2.9;
1990,..4..7...5.....4.17.....5.2.78.....41..3......5....68....953......7......96..1...,924517863583629471761438592678295134149386725352174689817953246435762918296841357,23,3.5;
2000,..8..5.1..9.2...3.1......67..1.37...96...4.5......8..9.24.....5.............7..9.,438765912796241538152893467581937624967124853243658179624319785379586241815472396,23,4.7;
00,..43..2.9..5..9..1.7..6..43..6..2.8719...74...5..83...6.....1.5..35.869..4291.3..,864371259325849761971265843436192587198657432257483916689734125713528694542916378,10, 0.0;
00,.4.1...5.1.7..396.52...8..........17...9.68..8.3.5.62..9..6.5436...8.7..25..971..,346179258187523964529648371965832417472916835813754629798261543631485792254397186,10, 0.0;
00,6..12.384..8459.72.....6..5...264.3..7..8...694...3...31.....5..897.....5.2...19.,695127384138459672724836915851264739273981546946573821317692458489715263562348197,10, 0.0;
